Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
156211345,-1839,0232,-0789,0023,0011,0008,089.9871,022.4215,006.6705
156217076,-1844,0224,-0790,0023,0009,0006,089.3024,023.1510,007.2625
156222727,-1847,0239,-0774,0022,0008,0008,089.9623,023.0277,006.8845
156228399,-1819,0229,-0766,0028,0006,0007,088.5158,022.5119,007.4292
156234054,-1848,0228,-0800,0027,0010,0008,089.2183,022.6960,007.1449
156239707,-1838,0238,-0815,0031,0006,0006,089.8938,023.3176,007.0158
156245363,-1843,0238,-0784,0037,0006,0000,089.4388,023.7895,007.4144
156250905,-1808,0244,-0798,0035,0003,0001,088.8802,022.7904,007.3464
156256527,-1832,0244,-0797,0037,0001,0002,088.8147,023.7220,007.7190
156262190,-1812,0220,-0763,0034,-0006,-0002,088.8019,023.2760,007.5622
156267837,-1806,0218,-0767,0026,-0010,-0001,089.7360,022.6282,006.8605
156273525,-1798,0215,-0765,0024,-0012,0005,089.8626,022.8778,006.8811
156279205,-1816,0212,-0752,0023,-0012,0005,090.0155,022.8976,006.8103
156284928,-1819,0226,-0752,0024,-0011,0003,089.9569,022.2967,006.6387
156290670,-1822,0224,-0798,0028,-0009,0008,088.9480,022.3020,007.1311
156296361,-1830,0228,-0767,0029,-0005,0011,090.1561,023.6667,006.9886
156302082,-1834,0241,-0796,0027,0001,0013,089.0730,022.4397,007.1157
156307812,-1840,0232,-0786,0030,0001,0014,088.9183,023.4053,007.5395
156313482,-1834,0236,-0765,0024,0002,0014,089.3483,022.9140,007.1435
156319180,-1832,0238,-0811,0023,0007,0013,088.5663,022.4166,007.3580
156324889,-1846,0238,-0782,0017,0013,0016,089.4923,023.8872,007.4107
156330697,-1832,0252,-0783,0013,0018,0014,088.7735,022.6391,007.3397
156336509,-1827,0238,-0776,0012,0021,0012,087.9247,023.0043,007.9136
156342266,-1845,0231,-0747,0016,0017,0013,088.8954,022.8202,007.3508
156348047,-1847,0221,-0776,0021,0018,0013,088.6150,021.7561,007.1058
156353823,-1855,0225,-0741,0023,0017,0010,090.0205,022.7847,006.7786
156359557,-1850,0236,-0759,0020,0014,0013,088.7693,021.4817,006.9343
156365301,-1847,0245,-0753,0018,0006,0007,088.5486,022.2423,007.3177
156370982,-1852,0218,-0754,0016,0001,0011,087.8007,021.9734,007.5869
156376711,-1839,0223,-0765,0018,-0002,0010,089.8963,022.0176,006.5925
156382414,-1830,0216,-0777,0017,0003,0009,089.4771,022.4975,006.9591
156388079,-1837,0221,-0773,0017,0000,0007,090.2819,022.9107,006.6991
156393645,-1827,0211,-0769,0023,0006,0007,089.7520,022.6491,006.8750
156399287,-1840,0234,-0770,0024,0009,0005,090.4392,022.6979,006.5508
156404965,-1828,0247,-0779,0027,0010,0006,088.7369,022.5271,007.3353
156410684,-1823,0232,-0747,0031,0010,0005,088.2437,022.9512,007.7435
156416397,-1826,0235,-0762,0030,0009,0004,088.6617,022.0335,007.1954
156422061,-1812,0248,-0753,0029,0008,0004,088.7324,022.5416,007.3461
156427729,-1840,0252,-0791,0025,0005,0003,087.6317,022.3625,007.8319
156433360,-1833,0240,-0775,0018,0005,0001,088.3173,023.1555,007.7905
156439007,-1839,0233,-0758,0024,0007,0001,088.7230,022.6952,007.4139
156444665,-1843,0257,-0796,0022,0003,0006,088.7943,022.1820,007.1938
156450329,-1822,0236,-0778,0018,0009,0004,087.9645,023.2861,008.0320
156455986,-1813,0225,-0789,0020,0008,0008,089.1124,022.9122,007.3013
156461631,-1828,0226,-0759,0023,0005,0009,089.9486,023.4101,007.0465
156467290,-1809,0239,-0776,0025,0006,0011,089.1722,022.2833,007.0468
156472956,-1830,0233,-0771,0026,0003,0008,088.7191,023.1219,007.5770
156478622,-1822,0238,-0737,0030,0004,0012,089.0804,022.6256,007.2133
156484307,-1822,0240,-0775,0031,0001,0014,087.9363,021.7789,007.4633
156489998,-1821,0248,-0788,0029,0000,0015,088.7700,023.0137,007.5093
156495617,-1833,0251,-0750,0031,0003,0017,088.3913,023.2326,007.7863
156501300,-1821,0244,-0806,0033,0002,0020,087.3685,021.9247,007.7995
156506973,-1834,0231,-0800,0034,0002,0021,089.2206,023.9418,007.6084
156512645,-1836,0232,-0770,0033,0000,0024,089.7195,023.3358,007.1294
156518234,-1827,0246,-0774,0039,-0001,0023,088.9777,022.5082,007.2107
156523941,-1843,0242,-0760,0039,0000,0024,088.1533,022.8127,007.7359
156529609,-1831,0215,-0776,0040,0005,0022,088.2353,022.1674,007.4497
156535291,-1843,0231,-0790,0041,0002,0027,090.4843,022.9192,006.5935
156541025,-1842,0219,-0739,0038,0010,0025,089.3226,023.0607,007.2225
156546767,-1843,0227,-0753,0033,0010,0021,089.2597,021.5481,006.7242
156552533,-1831,0240,-0779,0033,0013,0020,088.9799,022.1583,007.0695
156558278,-1842,0240,-0762,0028,0012,0024,088.6491,022.9846,007.5325
156564056,-1845,0203,-0788,0029,0015,0020,088.3239,022.2095,007.4095
156569770,-1840,0218,-0748,0027,0014,0017,091.5313,023.1155,006.1234
156575601,-1845,0224,-0799,0023,0012,0023,089.1499,021.8111,006.8581
156581374,-1832,0224,-0773,0027,0015,0023,090.1427,023.4897,006.9358
156587148,-1843,0233,-0777,0029,0013,0021,089.4693,022.6156,006.9784
156592924,-1819,0226,-0786,0031,0009,0019,089.0094,022.7122,007.2401
156598630,-1825,0239,-0778,0033,0011,0018,089.7482,023.2806,007.0612
156604452,-1827,0218,-0764,0036,0009,0018,088.5444,022.8574,007.5241
156610175,-1834,0219,-0778,0031,0000,0018,089.9189,022.5086,006.7133
156615795,-1816,0231,-0790,0033,0002,0014,089.9492,022.8826,006.8200
156621596,-1825,0233,-0788,0031,0000,0016,089.3297,023.4119,007.3152
156627223,-1828,0241,-0752,0025,0004,0016,089.2403,023.1579,007.2715
156632921,-1821,0223,-0786,0022,0008,0016,087.9185,022.0750,007.5396
